week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-05-13,BEV010,STR013,186,290,75,401,False
2024-05-13,BEV010,STR014,238,272,101,409,False
2024-05-13,BEV010,STR015,178,121,108,191,False
2024-05-13,BEV010,STR016,257,271,60,468,False
2024-05-13,BEV010,STR017,336,293,100,529,False
2024-05-13,BEV010,STR018,397,53,126,324,False
2024-05-13,BEV010,STR019,269,79,130,218,False
2024-05-13,BEV010,STR020,365,181,82,464,False
2024-05-13,BEV010,STR021,272,123,127,268,False
2024-05-13,BEV010,STR022,478,139,146,471,False
2024-05-13,BEV010,STR023,451,58,79,430,False
2024-05-13,BEV010,STR024,204,281,92,393,False
2024-05-13,BEV010,STR025,444,75,191,328,False
2024-05-13,BEV011,STR001,375,88,126,337,False
2024-05-13,BEV011,STR002,284,146,206,224,False
2024-05-13,BEV011,STR003,449,132,80,501,False
2024-05-13,BEV011,STR004,234,60,108,186,False
2024-05-13,BEV011,STR005,233,181,81,333,False
2024-05-13,BEV011,STR006,264,256,120,400,False
2024-05-13,BEV011,STR007,354,84,85,353,False
2024-05-13,BEV011,STR008,178,255,250,183,False
2024-05-13,BEV011,STR009,438,118,270,286,False
2024-05-13,BEV011,STR010,484,272,274,482,False
2024-05-13,BEV011,STR011,281,286,45,522,False
2024-05-13,BEV011,STR012,324,251,58,517,False
2024-05-13,BEV011,STR013,452,273,153,572,False
2024-05-13,BEV011,STR014,194,62,162,94,False
2024-05-13,BEV011,STR015,474,79,94,459,False
2024-05-13,BEV011,STR016,490,175,144,521,False
2024-05-13,BEV011,STR017,413,180,98,495,False
2024-05-13,BEV011,STR018,357,154,100,411,False
2024-05-13,BEV011,STR019,438,263,59,642,False
2024-05-13,BEV011,STR020,345,231,190,386,False
2024-05-13,BEV011,STR021,323,191,123,391,False
2024-05-13,BEV011,STR022,172,187,178,181,False
2024-05-13,BEV011,STR023,160,170,51,279,False
2024-05-13,BEV011,STR024,287,81,72,296,False
2024-05-13,BEV011,STR025,427,81,136,372,False
2024-05-13,BEV012,STR001,271,194,75,390,False
2024-05-13,BEV012,STR002,346,258,147,457,False
2024-05-13,BEV012,STR003,323,225,121,427,False
2024-05-13,BEV012,STR004,260,158,98,320,False
2024-05-13,BEV012,STR005,490,183,72,601,False
2024-05-13,BEV012,STR006,321,294,55,560,False
2024-05-13,BEV012,STR007,354,292,61,585,False
2024-05-13,BEV012,STR008,372,245,55,562,False
2024-05-13,BEV012,STR009,473,178,235,416,False
2024-05-13,BEV012,STR010,497,127,234,390,False
2024-05-13,BEV012,STR011,172,178,40,310,False
2024-05-13,BEV012,STR012,172,53,138,87,False
2024-05-13,BEV012,STR013,192,207,146,253,False
2024-05-13,BEV012,STR014,168,275,80,363,False
2024-05-13,BEV012,STR015,240,115,258,97,False
2024-05-13,BEV012,STR016,357,73,115,315,False
2024-05-13,BEV012,STR017,493,280,176,597,False
2024-05-13,BEV012,STR018,398,270,105,563,False
2024-05-13,BEV012,STR019,210,69,147,132,False
2024-05-13,BEV012,STR020,150,281,139,292,False
2024-05-13,BEV012,STR021,410,186,125,471,False
2024-05-13,BEV012,STR022,290,84,177,197,False
2024-05-13,BEV012,STR023,347,227,263,311,False
2024-05-13,BEV012,STR024,419,158,56,521,False
2024-05-13,BEV012,STR025,327,146,114,359,False
2024-05-13,BEV013,STR001,429,94,244,279,False
2024-05-13,BEV013,STR002,157,231,124,264,False
2024-05-13,BEV013,STR003,296,108,52,352,False
2024-05-13,BEV013,STR004,285,200,238,247,False
2024-05-13,BEV013,STR005,313,299,48,564,False
2024-05-13,BEV013,STR006,364,55,65,354,False
2024-05-13,BEV013,STR007,339,114,224,229,False
2024-05-13,BEV013,STR008,472,148,82,538,False
2024-05-13,BEV013,STR009,305,246,111,440,False
2024-05-13,BEV013,STR010,403,167,237,333,False
2024-05-13,BEV013,STR011,277,147,110,314,False
2024-05-13,BEV013,STR012,234,175,101,308,False
2024-05-13,BEV013,STR013,163,266,147,282,False
2024-05-13,BEV013,STR014,192,54,212,34,False
2024-05-13,BEV013,STR015,175,56,69,162,False
2024-05-13,BEV013,STR016,258,180,63,375,False
2024-05-13,BEV013,STR017,320,119,118,321,False
2024-05-13,BEV013,STR018,380,50,142,288,False
2024-05-13,BEV013,STR019,389,245,76,558,False
2024-05-13,BEV013,STR020,163,133,138,158,False
2024-05-13,BEV013,STR021,387,138,122,403,False
2024-05-13,BEV013,STR022,187,281,103,365,False
2024-05-13,BEV013,STR023,156,260,110,306,False
2024-05-13,BEV013,STR024,272,244,99,417,False
2024-05-13,BEV013,STR025,240,250,85,405,False
2024-05-13,BEV014,STR001,400,264,117,547,False
2024-05-13,BEV014,STR002,409,59,71,397,False
2024-05-13,BEV014,STR003,357,182,92,447,False
2024-05-13,BEV014,STR004,382,229,89,522,False
2024-05-13,BEV014,STR005,422,61,86,397,False
2024-05-13,BEV014,STR006,488,109,69,528,False
2024-05-13,BEV014,STR007,382,272,105,549,False
2024-05-13,BEV014,STR008,251,151,215,187,False
2024-05-13,BEV014,STR009,437,243,174,506,False
2024-05-13,BEV014,STR010,312,64,138,238,False
2024-05-13,BEV014,STR011,186,130,66,250,False
2024-05-13,BEV014,STR012,271,272,79,464,False
2024-05-13,BEV014,STR013,160,87,90,157,False
2024-05-13,BEV014,STR014,341,154,121,374,False
2024-05-13,BEV014,STR015,483,204,116,571,False
2024-05-13,BEV014,STR016,313,191,49,455,False
2024-05-13,BEV014,STR017,236,296,110,422,False
2024-05-13,BEV014,STR018,424,55,105,374,False
2024-05-13,BEV014,STR019,466,51,62,455,False
2024-05-13,BEV014,STR020,432,218,155,495,False
2024-05-13,BEV014,STR021,420,260,63,617,False
2024-05-13,BEV014,STR022,201,192,55,338,False
2024-05-13,BEV014,STR023,273,72,135,210,False
2024-05-13,BEV014,STR024,171,275,41,405,False
2024-05-13,BEV014,STR025,460,230,78,612,False
2024-05-13,BEV015,STR001,397,254,148,503,False
2024-05-13,BEV015,STR002,160,110,119,151,False
2024-05-13,BEV015,STR003,254,143,186,211,False
2024-05-13,BEV015,STR004,241,97,70,268,False
2024-05-13,BEV015,STR005,379,295,48,626,False
2024-05-13,BEV015,STR006,300,126,123,303,False
2024-05-13,BEV015,STR007,205,105,131,179,False
2024-05-13,BEV015,STR008,268,56,79,245,False
2024-05-13,BEV015,STR009,234,196,74,356,False
2024-05-13,BEV015,STR010,221,249,110,360,False
2024-05-13,BEV015,STR011,227,267,232,262,False
2024-05-13,BEV015,STR012,334,185,78,441,False
2024-05-13,BEV015,STR013,484,262,85,661,False
2024-05-13,BEV015,STR014,261,189,52,398,False
2024-05-13,BEV015,STR015,431,162,141,452,False
2024-05-13,BEV015,STR016,320,67,146,241,False
2024-05-13,BEV015,STR017,364,77,58,383,False
2024-05-13,BEV015,STR018,213,297,139,371,False
2024-05-13,BEV015,STR019,180,210,86,304,False
2024-05-13,BEV015,STR020,226,264,81,409,False
2024-05-13,BEV015,STR021,298,122,80,340,False
2024-05-13,BEV015,STR022,221,132,118,235,False
2024-05-13,BEV015,STR023,408,274,141,541,False
2024-05-13,BEV015,STR024,232,244,81,395,False
2024-05-13,BEV015,STR025,228,183,115,296,False
2024-05-20,BEV001,STR001,260,131,176,215,False
2024-05-20,BEV001,STR002,237,59,146,150,False
2024-05-20,BEV001,STR003,468,289,211,546,False
2024-05-20,BEV001,STR004,277,80,122,235,False
2024-05-20,BEV001,STR005,216,50,156,110,False
2024-05-20,BEV001,STR006,398,288,103,583,False
2024-05-20,BEV001,STR007,218,141,180,179,False
2024-05-20,BEV001,STR008,227,227,150,304,False
2024-05-20,BEV001,STR009,303,187,78,412,False
2024-05-20,BEV001,STR010,184,204,70,318,False
2024-05-20,BEV001,STR011,476,220,135,561,False
2024-05-20,BEV001,STR012,262,122,100,284,False
2024-05-20,BEV001,STR013,454,248,174,528,False
2024-05-20,BEV001,STR014,248,227,51,424,False
2024-05-20,BEV001,STR015,406,78,141,343,False
2024-05-20,BEV001,STR016,422,281,141,562,False
2024-05-20,BEV001,STR017,152,241,138,255,False
2024-05-20,BEV001,STR018,425,276,127,574,False
2024-05-20,BEV001,STR019,219,246,123,342,False
2024-05-20,BEV001,STR020,323,235,58,500,False
2024-05-20,BEV001,STR021,296,228,152,372,False
2024-05-20,BEV001,STR022,222,154,123,253,False
2024-05-20,BEV001,STR023,232,113,199,146,False
2024-05-20,BEV001,STR024,458,276,45,689,False
2024-05-20,BEV001,STR025,301,142,144,299,False
2024-05-20,BEV002,STR001,280,189,79,390,False
2024-05-20,BEV002,STR002,234,128,136,226,False
2024-05-20,BEV002,STR003,301,67,142,226,False
2024-05-20,BEV002,STR004,329,267,180,416,False
2024-05-20,BEV002,STR005,184,121,170,135,False
2024-05-20,BEV002,STR006,196,118,73,241,False
2024-05-20,BEV002,STR007,209,166,109,266,False
2024-05-20,BEV002,STR008,413,262,239,436,False
2024-05-20,BEV002,STR009,246,276,64,458,False
2024-05-20,BEV002,STR010,280,216,178,318,False
2024-05-20,BEV002,STR011,163,260,38,385,False
2024-05-20,BEV002,STR012,305,105,165,245,False
2024-05-20,BEV002,STR013,393,257,148,502,False
2024-05-20,BEV002,STR014,173,177,68,282,False
2024-05-20,BEV002,STR015,287,69,49,307,False
2024-05-20,BEV002,STR016,182,129,309,2,False
2024-05-20,BEV002,STR017,281,84,245,120,False
2024-05-20,BEV002,STR018,312,297,90,519,False
2024-05-20,BEV002,STR019,464,183,291,356,False
2024-05-20,BEV002,STR020,232,199,94,337,False
2024-05-20,BEV002,STR021,207,61,140,128,False
2024-05-20,BEV002,STR022,274,103,75,302,False
2024-05-20,BEV002,STR023,427,255,92,590,False
2024-05-20,BEV002,STR024,361,239,125,475,False
2024-05-20,BEV002,STR025,493,58,152,399,False
2024-05-20,BEV003,STR001,418,268,43,643,False
2024-05-20,BEV003,STR002,173,259,298,134,False
2024-05-20,BEV003,STR003,292,134,49,377,False
2024-05-20,BEV003,STR004,287,82,215,154,False
2024-05-20,BEV003,STR005,258,241,63,436,False
2024-05-20,BEV003,STR006,327,245,106,466,False
2024-05-20,BEV003,STR007,330,141,45,426,False
2024-05-20,BEV003,STR008,424,220,124,520,False
2024-05-20,BEV003,STR009,156,218,275,99,False
2024-05-20,BEV003,STR010,498,97,108,487,False
2024-05-20,BEV003,STR011,228,117,110,235,False
2024-05-20,BEV003,STR012,300,77,64,313,False
2024-05-20,BEV003,STR013,285,102,312,75,False
2024-05-20,BEV003,STR014,351,122,67,406,False
2024-05-20,BEV003,STR015,235,150,155,230,False
2024-05-20,BEV003,STR016,176,115,136,155,False
2024-05-20,BEV003,STR017,233,274,149,358,False
2024-05-20,BEV003,STR018,466,96,116,446,False
2024-05-20,BEV003,STR019,412,157,124,445,False
2024-05-20,BEV003,STR020,320,157,81,396,False
2024-05-20,BEV003,STR021,325,179,47,457,False
2024-05-20,BEV003,STR022,202,226,84,344,False
2024-05-20,BEV003,STR023,337,206,80,463,False
2024-05-20,BEV003,STR024,324,213,174,363,False
2024-05-20,BEV003,STR025,343,235,111,467,False
2024-05-20,BEV004,STR001,432,156,149,439,False
2024-05-20,BEV004,STR002,498,192,326,364,False
2024-05-20,BEV004,STR003,184,167,134,217,False
2024-05-20,BEV004,STR004,424,128,258,294,False
2024-05-20,BEV004,STR005,445,165,129,481,False
2024-05-20,BEV004,STR006,159,180,112,227,False
2024-05-20,BEV004,STR007,181,132,46,267,False
2024-05-20,BEV004,STR008,168,286,102,352,False
2024-05-20,BEV004,STR009,332,71,142,261,False
2024-05-20,BEV004,STR010,402,111,64,449,False
2024-05-20,BEV004,STR011,170,108,134,144,False
2024-05-20,BEV004,STR012,336,269,82,523,False
2024-05-20,BEV004,STR013,240,146,305,81,False
2024-05-20,BEV004,STR014,330,161,154,337,False
2024-05-20,BEV004,STR015,271,263,145,389,False
2024-05-20,BEV004,STR016,232,214,146,300,False
2024-05-20,BEV004,STR017,421,256,90,587,False
2024-05-20,BEV004,STR018,179,170,184,165,False
2024-05-20,BEV004,STR019,153,78,199,32,False
2024-05-20,BEV004,STR020,333,224,260,297,False
2024-05-20,BEV004,STR021,233,63,49,247,False
2024-05-20,BEV004,STR022,368,277,57,588,False
2024-05-20,BEV004,STR023,469,163,151,481,False
2024-05-20,BEV004,STR024,221,299,86,434,False
2024-05-20,BEV004,STR025,162,274,109,327,False
2024-05-20,BEV005,STR001,474,121,244,351,False
2024-05-20,BEV005,STR002,383,177,262,298,False
2024-05-20,BEV005,STR003,466,115,157,424,False
2024-05-20,BEV005,STR004,370,87,61,396,False
2024-05-20,BEV005,STR005,324,90,49,365,False
2024-05-20,BEV005,STR006,227,101,63,265,False
2024-05-20,BEV005,STR007,475,91,99,467,False
2024-05-20,BEV005,STR008,440,267,113,594,False
2024-05-20,BEV005,STR009,297,294,104,487,False
2024-05-20,BEV005,STR010,448,223,293,378,False
2024-05-20,BEV005,STR011,172,278,97,353,False
2024-05-20,BEV005,STR012,265,136,161,240,False
2024-05-20,BEV005,STR013,398,240,48,590,False
2024-05-20,BEV005,STR014,459,120,117,462,False
2024-05-20,BEV005,STR015,175,205,78,302,False
2024-05-20,BEV005,STR016,370,160,176,354,False
2024-05-20,BEV005,STR017,288,241,82,447,False
2024-05-20,BEV005,STR018,294,266,81,479,False
2024-05-20,BEV005,STR019,458,62,49,471,False
2024-05-20,BEV005,STR020,482,97,46,533,False
2024-05-20,BEV005,STR021,284,173,108,349,False
2024-05-20,BEV005,STR022,321,128,111,338,False
2024-05-20,BEV005,STR023,320,205,144,381,False
2024-05-20,BEV005,STR024,235,120,59,296,False
2024-05-20,BEV005,STR025,206,64,45,225,False
2024-05-20,BEV006,STR001,186,108,93,201,False
2024-05-20,BEV006,STR002,468,266,157,577,False
2024-05-20,BEV006,STR003,177,229,83,323,False
2024-05-20,BEV006,STR004,399,172,162,409,False
2024-05-20,BEV006,STR005,307,102,109,300,False
2024-05-20,BEV006,STR006,354,213,117,450,False
2024-05-20,BEV006,STR007,465,197,99,563,False
2024-05-20,BEV006,STR008,496,185,58,623,False
2024-05-20,BEV006,STR009,460,227,138,549,False
2024-05-20,BEV006,STR010,293,214,138,369,False
2024-05-20,BEV006,STR011,275,234,105,404,False
2024-05-20,BEV006,STR012,387,162,50,499,False
2024-05-20,BEV006,STR013,442,243,118,567,False
2024-05-20,BEV006,STR014,252,91,104,239,False
2024-05-20,BEV006,STR015,222,177,158,241,False
2024-05-20,BEV006,STR016,228,118,138,208,False
2024-05-20,BEV006,STR017,363,267,130,500,False
2024-05-20,BEV006,STR018,465,140,104,501,False
2024-05-20,BEV006,STR019,480,228,131,577,False
2024-05-20,BEV006,STR020,189,181,119,251,False
2024-05-20,BEV006,STR021,205,191,92,304,False
2024-05-20,BEV006,STR022,217,52,149,120,False
2024-05-20,BEV006,STR023,312,248,288,272,False
2024-05-20,BEV006,STR024,372,261,68,565,False
2024-05-20,BEV006,STR025,197,73,224,46,False
2024-05-20,BEV007,STR001,358,192,124,426,False
2024-05-20,BEV007,STR002,175,274,85,364,False
2024-05-20,BEV007,STR003,403,79,70,412,False
2024-05-20,BEV007,STR004,239,99,78,260,False
2024-05-20,BEV007,STR005,452,272,129,595,False
2024-05-20,BEV007,STR006,180,190,74,296,False
2024-05-20,BEV007,STR007,420,176,157,439,False
2024-05-20,BEV007,STR008,354,289,52,591,False
2024-05-20,BEV007,STR009,401,54,168,287,False
2024-05-20,BEV007,STR010,453,265,354,364,False
2024-05-20,BEV007,STR011,413,97,52,458,False
2024-05-20,BEV007,STR012,285,89,97,277,False
2024-05-20,BEV007,STR013,241,135,60,316,False
2024-05-20,BEV007,STR014,432,294,161,565,False
2024-05-20,BEV007,STR015,362,273,159,476,False
2024-05-20,BEV007,STR016,482,211,157,536,False
2024-05-20,BEV007,STR017,233,190,166,257,False
2024-05-20,BEV007,STR018,384,74,85,373,False
2024-05-20,BEV007,STR019,437,107,53,491,False
2024-05-20,BEV007,STR020,261,128,75,314,False
2024-05-20,BEV007,STR021,315,166,81,400,False
2024-05-20,BEV007,STR022,385,57,159,283,False
2024-05-20,BEV007,STR023,361,111,173,299,False
2024-05-20,BEV007,STR024,426,59,160,325,False
2024-05-20,BEV007,STR025,435,265,117,583,False
2024-05-20,BEV008,STR001,283,198,94,387,False
2024-05-20,BEV008,STR002,311,166,45,432,False
2024-05-20,BEV008,STR003,347,164,144,367,False
2024-05-20,BEV008,STR004,248,93,179,162,False
2024-05-20,BEV008,STR005,198,200,156,242,False
2024-05-20,BEV008,STR006,279,234,98,415,False
2024-05-20,BEV008,STR007,494,299,117,676,False
2024-05-20,BEV008,STR008,332,52,99,285,False
2024-05-20,BEV008,STR009,216,106,118,204,False
2024-05-20,BEV008,STR010,236,285,168,353,False
2024-05-20,BEV008,STR011,423,258,52,629,False
2024-05-20,BEV008,STR012,462,126,157,431,False
2024-05-20,BEV008,STR013,403,61,109,355,False
2024-05-20,BEV008,STR014,328,127,52,403,False
2024-05-20,BEV008,STR015,365,92,282,175,False
2024-05-20,BEV008,STR016,306,120,69,357,False
2024-05-20,BEV008,STR017,160,196,117,239,False
2024-05-20,BEV008,STR018,244,53,145,152,False
2024-05-20,BEV008,STR019,212,244,82,374,False
2024-05-20,BEV008,STR020,361,175,117,419,False
2024-05-20,BEV008,STR021,393,151,154,390,False
2024-05-20,BEV008,STR022,277,97,162,212,False
2024-05-20,BEV008,STR023,277,86,282,81,False
2024-05-20,BEV008,STR024,228,198,91,335,False
2024-05-20,BEV008,STR025,286,53,130,209,False
2024-05-20,BEV009,STR001,408,259,81,586,False
2024-05-20,BEV009,STR002,372,99,291,180,False
2024-05-20,BEV009,STR003,304,243,67,480,False
2024-05-20,BEV009,STR004,283,76,95,264,False
2024-05-20,BEV009,STR005,163,189,107,245,False
2024-05-20,BEV009,STR006,272,158,94,336,False
2024-05-20,BEV009,STR007,198,137,126,209,False
2024-05-20,BEV009,STR008,343,55,123,275,False
2024-05-20,BEV009,STR009,177,263,116,324,False
2024-05-20,BEV009,STR010,222,177,68,331,False
2024-05-20,BEV009,STR011,348,121,54,415,False
2024-05-20,BEV009,STR012,164,157,81,240,False
2024-05-20,BEV009,STR013,343,83,120,306,False
2024-05-20,BEV009,STR014,444,240,140,544,False
2024-05-20,BEV009,STR015,474,234,183,525,False
2024-05-20,BEV009,STR016,265,98,264,99,False
2024-05-20,BEV009,STR017,418,268,301,385,False
2024-05-20,BEV009,STR018,252,262,53,461,False
2024-05-20,BEV009,STR019,468,213,235,446,False
2024-05-20,BEV009,STR020,175,184,208,151,False
2024-05-20,BEV009,STR021,411,144,53,502,False
2024-05-20,BEV009,STR022,387,285,288,384,False
2024-05-20,BEV009,STR023,419,113,219,313,False
2024-05-20,BEV009,STR024,334,143,82,395,False
2024-05-20,BEV009,STR025,339,52,64,327,False
2024-05-20,BEV010,STR001,422,145,112,455,False
2024-05-20,BEV010,STR002,431,58,141,348,False
2024-05-20,BEV010,STR003,177,120,268,29,False
2024-05-20,BEV010,STR004,239,75,44,270,False
2024-05-20,BEV010,STR005,366,135,85,416,False
2024-05-20,BEV010,STR006,242,277,102,417,False
2024-05-20,BEV010,STR007,331,267,109,489,False
2024-05-20,BEV010,STR008,406,298,90,614,False
2024-05-20,BEV010,STR009,367,255,127,495,False
2024-05-20,BEV010,STR010,281,70,146,205,False
2024-05-20,BEV010,STR011,305,200,102,403,False
2024-05-20,BEV010,STR012,238,79,90,227,False
2024-05-20,BEV010,STR013,438,219,137,520,False
2024-05-20,BEV010,STR014,474,239,91,622,False
2024-05-20,BEV010,STR015,289,61,128,222,False
2024-05-20,BEV010,STR016,192,225,141,276,False
2024-05-20,BEV010,STR017,331,228,264,295,False
2024-05-20,BEV010,STR018,233,261,81,413,False
2024-05-20,BEV010,STR019,264,267,166,365,False
2024-05-20,BEV010,STR020,207,208,151,264,False
2024-05-20,BEV010,STR021,275,94,152,217,False
2024-05-20,BEV010,STR022,374,105,151,328,False
2024-05-20,BEV010,STR023,161,225,314,72,False
2024-05-20,BEV010,STR024,337,265,132,470,False
2024-05-20,BEV010,STR025,297,202,113,386,False
2024-05-20,BEV011,STR001,419,219,57,581,False
2024-05-20,BEV011,STR002,361,140,148,353,False
2024-05-20,BEV011,STR003,233,202,141,294,False
2024-05-20,BEV011,STR004,461,243,36,668,False
2024-05-20,BEV011,STR005,298,113,54,357,False
2024-05-20,BEV011,STR006,323,146,205,264,False
2024-05-20,BEV011,STR007,239,95,218,116,False
2024-05-20,BEV011,STR008,408,109,136,381,False
2024-05-20,BEV011,STR009,195,191,103,283,False
2024-05-20,BEV011,STR010,182,97,324,0,True
2024-05-20,BEV011,STR011,449,133,68,514,False
2024-05-20,BEV011,STR012,184,264,233,215,False
2024-05-20,BEV011,STR013,184,211,52,343,False
2024-05-20,BEV011,STR014,251,265,88,428,False
2024-05-20,BEV011,STR015,339,148,152,335,False
2024-05-20,BEV011,STR016,422,155,109,468,False
2024-05-20,BEV011,STR017,376,243,109,510,False
2024-05-20,BEV011,STR018,184,245,152,277,False
2024-05-20,BEV011,STR019,247,223,54,416,False
2024-05-20,BEV011,STR020,340,104,100,344,False
2024-05-20,BEV011,STR021,226,255,70,411,False
2024-05-20,BEV011,STR022,252,62,147,167,False
2024-05-20,BEV011,STR023,267,104,102,269,False
2024-05-20,BEV011,STR024,432,176,140,468,False
2024-05-20,BEV011,STR025,437,89,76,450,False
2024-05-20,BEV012,STR001,299,138,201,236,False
2024-05-20,BEV012,STR002,259,251,146,364,False
2024-05-20,BEV012,STR003,419,85,72,432,False
2024-05-20,BEV012,STR004,476,178,127,527,False
2024-05-20,BEV012,STR005,485,287,107,665,False
2024-05-20,BEV012,STR006,382,177,72,487,False
2024-05-20,BEV012,STR007,290,112,195,207,False
2024-05-20,BEV012,STR008,424,145,145,424,False
2024-05-20,BEV012,STR009,329,161,162,328,False
2024-05-20,BEV012,STR010,294,63,76,281,False
2024-05-20,BEV012,STR011,196,288,99,385,False
2024-05-20,BEV012,STR012,454,138,172,420,False
2024-05-20,BEV012,STR013,280,56,183,153,False
2024-05-20,BEV012,STR014,383,96,46,433,False
2024-05-20,BEV012,STR015,253,66,111,208,False
2024-05-20,BEV012,STR016,475,193,180,488,False
2024-05-20,BEV012,STR017,398,175,188,385,False
2024-05-20,BEV012,STR018,436,152,147,441,False
2024-05-20,BEV012,STR019,262,158,145,275,False
2024-05-20,BEV012,STR020,477,174,68,583,False
2024-05-20,BEV012,STR021,302,244,88,458,False
2024-05-20,BEV012,STR022,309,214,138,385,False
2024-05-20,BEV012,STR023,176,196,262,110,False
2024-05-20,BEV012,STR024,443,78,110,411,False
2024-05-20,BEV012,STR025,171,233,60,344,False
2024-05-20,BEV013,STR001,472,87,89,470,False
2024-05-20,BEV013,STR002,291,215,106,400,False
2024-05-20,BEV013,STR003,368,182,142,408,False
2024-05-20,BEV013,STR004,172,138,242,68,False
2024-05-20,BEV013,STR005,231,295,61,465,False
2024-05-20,BEV013,STR006,190,114,135,169,False
2024-05-20,BEV013,STR007,223,179,44,358,False
2024-05-20,BEV013,STR008,386,274,130,530,False
2024-05-20,BEV013,STR009,396,133,145,384,False
2024-05-20,BEV013,STR010,314,281,297,298,False
2024-05-20,BEV013,STR011,155,127,88,194,False
2024-05-20,BEV013,STR012,478,50,81,447,False
2024-05-20,BEV013,STR013,441,137,176,402,False
2024-05-20,BEV013,STR014,306,282,89,499,False
2024-05-20,BEV013,STR015,179,294,132,341,False
2024-05-20,BEV013,STR016,475,140,179,436,False
2024-05-20,BEV013,STR017,488,220,113,595,False
2024-05-20,BEV013,STR018,453,232,77,608,False
2024-05-20,BEV013,STR019,290,264,107,447,False
2024-05-20,BEV013,STR020,226,88,213,101,False
2024-05-20,BEV013,STR021,474,213,135,552,False
2024-05-20,BEV013,STR022,353,88,157,284,False
2024-05-20,BEV013,STR023,205,67,235,37,False
2024-05-20,BEV013,STR024,180,151,99,232,False
2024-05-20,BEV013,STR025,344,62,49,357,False
2024-05-20,BEV014,STR001,294,58,129,223,False
2024-05-20,BEV014,STR002,433,256,71,618,False
2024-05-20,BEV014,STR003,243,282,194,331,False
2024-05-20,BEV014,STR004,308,121,70,359,False
2024-05-20,BEV014,STR005,466,190,45,611,False
2024-05-20,BEV014,STR006,490,142,137,495,False
2024-05-20,BEV014,STR007,488,102,99,491,False
2024-05-20,BEV014,STR008,384,249,135,498,False
2024-05-20,BEV014,STR009,240,127,75,292,False
2024-05-20,BEV014,STR010,368,287,88,567,False
2024-05-20,BEV014,STR011,158,262,75,345,False
2024-05-20,BEV014,STR012,202,87,225,64,False
2024-05-20,BEV014,STR013,316,58,108,266,False
2024-05-20,BEV014,STR014,398,224,129,493,False
2024-05-20,BEV014,STR015,433,155,60,528,False
2024-05-20,BEV014,STR016,242,250,90,402,False
2024-05-20,BEV014,STR017,337,257,93,501,False
2024-05-20,BEV014,STR018,441,58,85,414,False
2024-05-20,BEV014,STR019,200,96,41,255,False
2024-05-20,BEV014,STR020,235,184,114,305,False
2024-05-20,BEV014,STR021,233,128,173,188,False
2024-05-20,BEV014,STR022,176,243,209,210,False
2024-05-20,BEV014,STR023,253,236,105,384,False
2024-05-20,BEV014,STR024,289,59,183,165,False
2024-05-20,BEV014,STR025,395,128,75,448,False
2024-05-20,BEV015,STR001,323,85,106,302,False
2024-05-20,BEV015,STR002,277,180,125,332,False
2024-05-20,BEV015,STR003,222,264,69,417,False
2024-05-20,BEV015,STR004,327,146,136,337,False
2024-05-20,BEV015,STR005,427,64,81,410,False
2024-05-20,BEV015,STR006,432,230,115,547,False
2024-05-20,BEV015,STR007,410,236,178,468,False
2024-05-20,BEV015,STR008,401,85,95,391,False
2024-05-20,BEV015,STR009,295,70,351,14,False
2024-05-20,BEV015,STR010,357,281,163,475,False
2024-05-20,BEV015,STR011,257,123,72,308,False
2024-05-20,BEV015,STR012,290,150,77,363,False
2024-05-20,BEV015,STR013,212,180,84,308,False
2024-05-20,BEV015,STR014,420,125,137,408,False
2024-05-20,BEV015,STR015,346,258,224,380,False
2024-05-20,BEV015,STR016,370,179,61,488,False
2024-05-20,BEV015,STR017,218,81,178,121,False
2024-05-20,BEV015,STR018,429,150,177,402,False
2024-05-20,BEV015,STR019,407,254,302,359,False
2024-05-20,BEV015,STR020,490,89,150,429,False
2024-05-20,BEV015,STR021,438,74,124,388,False
2024-05-20,BEV015,STR022,231,192,69,354,False
2024-05-20,BEV015,STR023,485,205,140,550,False
2024-05-20,BEV015,STR024,487,224,108,603,False
2024-05-20,BEV015,STR025,295,206,235,266,False
2024-05-27,BEV001,STR001,320,296,94,522,False
2024-05-27,BEV001,STR002,309,278,198,389,False
2024-05-27,BEV001,STR003,179,115,56,238,False
2024-05-27,BEV001,STR004,252,159,116,295,False
2024-05-27,BEV001,STR005,158,183,74,267,False
2024-05-27,BEV001,STR006,287,166,208,245,False
2024-05-27,BEV001,STR007,156,81,49,188,False
2024-05-27,BEV001,STR008,345,110,103,352,False
2024-05-27,BEV001,STR009,188,78,115,151,False
2024-05-27,BEV001,STR010,298,158,111,345,False
2024-05-27,BEV001,STR011,446,196,88,554,False
2024-05-27,BEV001,STR012,374,208,85,497,False
2024-05-27,BEV001,STR013,395,144,288,251,False
2024-05-27,BEV001,STR014,206,137,129,214,False
2024-05-27,BEV001,STR015,231,282,64,449,False
2024-05-27,BEV001,STR016,449,218,176,491,False
2024-05-27,BEV001,STR017,212,161,58,315,False
2024-05-27,BEV001,STR018,425,158,90,493,False
2024-05-27,BEV001,STR019,275,87,141,221,False
2024-05-27,BEV001,STR020,296,228,160,364,False
2024-05-27,BEV001,STR021,403,262,79,586,False
2024-05-27,BEV001,STR022,331,232,94,469,False
2024-05-27,BEV001,STR023,296,92,180,208,False
